#Position (bp)	Coverage	Std
5948.0	605.8205128205128	44.10360762033179
5987.0	571.6410256410256	47.14924476649982
6026.0	525.5641025641025	25.858589804293004
6065.0	520.7435897435897	31.537523438205728
6104.0	457.3333333333333	57.18974267005104
6143.0	410.38461538461536	84.68387670837329
6182.0	492.5128205128205	27.898166468563627
6221.0	519.2051282051282	20.873243822949803
6260.0	571.6923076923077	47.24296176042985
6299.0	591.5128205128206	45.4493237093909
6338.0	545.1794871794872	16.61556267710897
6377.0	551.5897435897435	26.08221714659361
6416.0	531.8974358974359	52.1100905627841
6455.0	433.3076923076923	69.0055739108749
6494.0	309.8974358974359	35.747332695906096
6533.0	365.79487179487177	39.179076048319466
6572.0	416.28205128205127	22.375008952870406
6611.0	490.38461538461536	24.39735168477883
6650.0	526.3333333333334	26.74523681532261
6689.0	601.8205128205128	39.53674045939894
6728.0	310.05128205128204	86.99130519475594
6767.0	362.46153846153845	20.90393166307106
6806.0	382.28205128205127	22.479050075741362
6845.0	393.79487179487177	29.856923777172785
6884.0	304.1794871794872	72.33167905469772
6923.0	389.46153846153845	28.705400188814647
6962.0	503.71794871794873	56.88990717571555
7001.0	582.1025641025641	20.54263858417414
7040.0	570.5897435897435	54.56048161303314
7079.0	500.15384615384613	18.886978284467272
7118.0	517.4871794871794	24.75987241589323
7157.0	558.6666666666666	32.12914644496585
7196.0	514.1025641025641	23.736804701473122
7235.0	340.53846153846155	69.03455099274011
7274.0	351.71794871794873	25.147258605752832
7313.0	335.79487179487177	39.382737335030434
7352.0	306.2307692307692	29.27193457641903
7391.0	299.64102564102564	25.02665245959452
7430.0	310.1794871794872	14.766559587503153
7469.0	379.8205128205128	27.215191835933418
7508.0	328.05128205128204	25.0977575870323
7542.0	304.6896551724138	24.410992436280523
7561.5	0.0	0.0
7586.0	0.0	0.0
7625.0	0.0	0.0
7664.0	4.205128205128205	1.4849674087764366
7703.0	6.6923076923076925	3.8927941319630754
7742.0	10.666666666666666	3.8894993415869252
7781.0	11.974358974358974	4.930283187372945
7820.0	20.641025641025642	6.5358969329349685
7859.0	17.307692307692307	6.780439438145506
7898.0	9.538461538461538	5.235480532888687
7937.0	5.666666666666667	2.9526172657404675
7976.0	13.461538461538462	4.194012826606947
8015.0	16.53846153846154	4.287728464422083
8054.0	21.71794871794872	5.597618541248886
8093.0	22.53846153846154	5.289079218007512
8132.0	23.871794871794872	6.998168258505864
8171.0	30.846153846153847	7.4678799380567655
8210.0	25.076923076923077	2.006400016357903
8249.0	21.564102564102566	4.047791420591649
8288.0	27.974358974358974	6.948528713479658
8327.0	18.28205128205128	2.5166114784235796
8366.0	19.17948717948718	3.0592440829352543
8405.0	25.435897435897434	5.432570341267617
8444.0	24.615384615384617	5.755710653620896
8483.0	22.17948717948718	2.904461643041178
8522.0	22.41025641025641	4.787805021413979
8561.0	12.974358974358974	4.979444928390292
8600.0	14.435897435897436	3.7244858533487357
8639.0	10.692307692307692	4.212314060417354
8678.0	10.35897435897436	2.9699348175528733
8717.0	15.23076923076923	3.5191782257531923
8756.0	16.76923076923077	5.05863060419948
8795.0	17.794871794871796	5.284229075567874
8834.0	15.64102564102564	4.548879828299235
8873.0	153.69230769230768	62.96743154915434
8912.0	42.76923076923077	59.605540957368326
8951.0	14.564102564102564	3.7003118371709807
8990.0	13.794871794871796	5.149060158205624
9029.0	16.76923076923077	5.325314484513977
9068.0	12.76923076923077	4.391133257150285
9107.0	11.384615384615385	3.640935354604672
9146.0	9.974358974358974	5.1838011991004125
9185.0	13.076923076923077	3.5769920037472542
9224.0	18.53846153846154	4.531937945124751
9263.0	22.743589743589745	5.819948012808613
9302.0	12.846153846153847	5.590743265113347
9341.0	15.743589743589743	5.096504583963305
9380.0	22.28205128205128	4.709510290835682
9419.0	24.897435897435898	6.85191345163655
9458.0	26.46153846153846	5.458467898125977
9497.0	12.128205128205128	9.939560945779839
9536.0	0.5641025641025641	1.0377490433255416
9575.0	17.53846153846154	6.937449468515438
9614.0	22.46153846153846	4.739360554076726
9653.0	20.487179487179485	4.531937945124751
9692.0	18.897435897435898	5.789025869075081
9731.0	7.923076923076923	4.373580355750323
9770.0	14.923076923076923	8.666173555991369
9809.0	22.564102564102566	5.325314484513977
9848.0	20.923076923076923	6.230610950822785
9887.0	24.102564102564102	5.769059826527306
9926.0	29.05128205128205	5.53774924194538
9965.0	20.205128205128204	2.9000442083279365
10004.0	22.53846153846154	5.3180871826297915
10043.0	22.82051282051282	6.168572124185799
10082.0	18.307692307692307	3.8762921749580554
10121.0	19.333333333333332	3.806202764853641
10160.0	23.05128205128205	5.05355929404826
10199.0	25.692307692307693	6.342772992214784
10238.0	24.384615384615383	4.399883448339781
10277.0	20.128205128205128	3.8129334558134564
10316.0	14.256410256410257	3.170375695604867
10355.0	12.923076923076923	5.242821710413151
10394.0	9.153846153846153	4.206222496766866
10433.0	8.538461538461538	4.574174999174924
10472.0	18.256410256410255	3.4935838626156137
10511.0	17.564102564102566	4.546060565661954
10550.0	15.692307692307692	4.679469617107892
10589.0	43.56410256410256	24.266680755138204
10628.0	11.743589743589743	4.317525407108294
10667.0	9.538461538461538	3.1985573671218135
10706.0	7.846153846153846	3.9321162828098646
10745.0	0.5384615384615384	1.0741723110591492
10784.0	0.0	0.0
10823.0	0.0	0.0
10862.0	0.0	0.0
10901.0	0.0	0.0
10938.0	0.0	0.0
10957.5	0.0	0.0
10979.0	3.076923076923077	6.981660958796964
11018.0	57.15384615384615	16.6656409940809
11057.0	92.23076923076923	6.926352501451204
11096.0	111.53846153846153	17.951501615642357
11135.0	139.3846153846154	11.271702713045679
11174.0	133.5897435897436	13.025615788386661
11213.0	145.02564102564102	7.436914165679974
11252.0	167.94871794871796	18.99595098556933
11291.0	182.69230769230768	16.848495329607232
11330.0	181.89743589743588	18.303005217723125
11369.0	181.5897435897436	15.239119699994678
11408.0	179.74358974358975	18.070375246199536
11447.0	190.66666666666666	19.406580961503316
11486.0	197.56410256410257	16.856863473192274
11525.0	226.33333333333334	14.244207099640098
11564.0	220.71794871794873	18.750726481652446
11603.0	163.92307692307693	48.098723262548035
11642.0	133.69230769230768	19.713980461617265
11681.0	145.3846153846154	12.18132239884558
11720.0	181.51282051282053	16.49864019260755
11759.0	199.66666666666666	17.06548473471427
11798.0	215.4102564102564	18.2011552183386
11837.0	208.56410256410257	18.899192765287214
11876.0	208.07692307692307	8.663214302513895
11915.0	239.07692307692307	19.23605055684874
11954.0	235.7948717948718	21.586439237965102
11993.0	249.43589743589743	17.499450540824586
12032.0	240.87179487179486	20.8928892332492
12071.0	221.25641025641025	20.413670633130767
12110.0	222.69230769230768	26.335605224944075
12149.0	222.28205128205127	12.003204700284085
12188.0	238.66666666666666	20.27503201173606
12227.0	249.15384615384616	15.457136763420257
12266.0	274.8205128205128	23.881115809519617
12305.0	266.15384615384613	10.879291077959499
12344.0	236.43589743589743	17.79729164068472
12383.0	208.02564102564102	7.780646601566028
12422.0	201.33333333333334	12.831251912460592
12461.0	161.84615384615384	39.639076808831085
12500.0	192.10256410256412	9.896904462947932
12539.0	208.28205128205127	13.820274961085254
12578.0	202.97435897435898	22.16141252556351
12617.0	221.07692307692307	12.761118832067824
12656.0	199.17948717948718	13.875822913919771
12695.0	237.25641025641025	17.110500599609413
12734.0	223.94871794871796	22.380738055243786
12773.0	177.25641025641025	18.958794725295654
12812.0	156.76923076923077	18.767128928132
12851.0	164.17948717948718	39.60089354081256
12890.0	215.35897435897436	47.61544675030117
12929.0	213.25641025641025	13.75984496036695
12968.0	239.53846153846155	26.131325145238158
13007.0	135.6153846153846	38.89004882275025
13046.0	143.33333333333334	11.820234715010915
13085.0	169.28205128205127	11.846237095944522
13124.0	216.02564102564102	15.51756655519398
13163.0	229.28205128205127	15.363126017371616
13202.0	221.23076923076923	14.227996957966303
13241.0	230.87179487179486	37.079955190413564
13280.0	154.6153846153846	15.432233997508188
13319.0	211.23076923076923	23.918129589851333
13358.0	260.8974358974359	25.015379884567697
13397.0	262.84615384615387	21.92586576953333
13436.0	247.4102564102564	14.413312934352955
13475.0	240.48717948717947	20.257951904983315
13514.0	248.0	15.021352323976148
13553.0	233.0	6.6332495807108
13592.0	244.87179487179486	22.52406120870159
13631.0	199.69230769230768	26.498669536025474
13670.0	153.51282051282053	13.073755272418023
13709.0	132.25641025641025	10.05115122887128
13748.0	156.51282051282053	33.45107410793201
13787.0	190.28205128205127	20.921709985513743
13826.0	191.10256410256412	45.33691539392483
13865.0	129.69230769230768	14.367877276616
13904.0	159.76923076923077	24.27935706494675
13943.0	204.33333333333334	13.642881115373074
13982.0	228.25641025641025	21.591190036204225
14021.0	246.71794871794873	19.41054431924139
14060.0	249.12820512820514	14.499336854862221
14099.0	213.74358974358975	19.3397425273875
14138.0	247.4102564102564	18.694576205070273
14177.0	269.5897435897436	18.753461218994005
14216.0	280.6923076923077	20.973732045047143
14255.0	276.8974358974359	26.466718336189178
14294.0	240.35897435897436	15.21638792678673
14333.0	244.89743589743588	22.00990453036765
14372.0	234.17948717948718	14.876413959946634
14411.0	230.74358974358975	19.21471124438578
14450.0	221.4102564102564	16.60398469320858
14489.0	259.0769230769231	18.42865661450639
14528.0	270.87179487179486	23.3754199194421
14567.0	272.84615384615387	21.283796653792763
14606.0	254.23076923076923	13.962403731045693
14645.0	212.51282051282053	17.60244738228625
14684.0	203.76923076923077	19.556623902441316
14723.0	198.74358974358975	20.353289912356033
14762.0	213.71794871794873	20.530152933847805
14801.0	208.10256410256412	12.260003764587314
14840.0	177.25641025641025	11.91422334643424
14879.0	160.33333333333334	15.494415867560866
14918.0	138.82051282051282	20.210431426902765
14957.0	100.74358974358974	13.207418272921341
14996.0	110.33333333333333	13.222940438728228
15035.0	126.51282051282051	12.033074079173248
15074.0	105.02564102564102	6.334682717248361
15113.0	86.1025641025641	11.295563004549317
15152.0	39.64102564102564	20.981676988047674
15191.0	0.15384615384615385	0.5547001962252291
15213.0	0.0	0.0
