#Position (bp)	Coverage	Std
5285.0	1.0	0.0
5324.0	1.7435897435897436	1.6251232694862383
5363.0	3.41025641025641	1.8116432546313535
5402.0	4.564102564102564	2.253202848596432
5441.0	5.0	0.0
5480.0	4.410256410256411	2.063106942552968
5519.0	5.538461538461538	2.496150883013531
5558.0	4.871794871794871	2.9526172657404683
5597.0	6.846153846153846	3.3474061906389854
5636.0	6.282051282051282	1.9148542155126755
5675.0	6.743589743589744	3.1582208558552347
5714.0	6.6923076923076925	3.1173624617533195
5753.0	8.487179487179487	2.922064602034242
5792.0	8.897435897435898	3.905945500952396
5831.0	8.564102564102564	3.146019055478828
5870.0	8.64102564102564	3.3088846986134075
5909.0	6.923076923076923	3.594868137091668
5948.0	5.615384615384615	2.7080128015453204
5987.0	6.923076923076923	3.4641016151377544
6026.0	8.435897435897436	2.750291359856728
6065.0	8.512820512820513	2.9526172657404675
6104.0	9.564102564102564	3.724485853348738
6143.0	8.717948717948717	4.48358830654244
6182.0	11.487179487179487	3.3474061906389854
6221.0	11.666666666666666	4.082482904638629
6260.0	14.051282051282051	1.7246329970051535
6299.0	14.615384615384615	4.3794391398313985
6338.0	14.435897435897436	3.5554220060388944
6377.0	13.41025641025641	4.0
6416.0	8.153846153846153	2.2645540682891907
6455.0	7.9743589743589745	4.0446228945322416
6494.0	4.282051282051282	1.7759071354792608
6533.0	5.794871794871795	3.3626912299068294
6572.0	7.9743589743589745	3.843075691322091
6611.0	12.128205128205128	2.401922307076308
6650.0	13.025641025641026	0.8915558282417291
6689.0	14.076923076923077	1.7614096918559623
6728.0	8.871794871794872	4.254710813035841
6767.0	10.435897435897436	3.075961388174186
6806.0	9.743589743589743	3.7791601291889294
6845.0	10.384615384615385	3.0
6884.0	6.897435897435898	3.73479824739141
6923.0	10.23076923076923	2.73158167762534
6962.0	11.666666666666666	3.915780041490245
7001.0	12.076923076923077	1.3867504905630768
7040.0	9.948717948717949	4.68768162041312
7079.0	5.948717948717949	3.430631249381193
7118.0	9.35897435897436	2.708012801545319
7157.0	8.615384615384615	3.2581259360842107
7196.0	8.461538461538462	2.846500325410855
7235.0	7.487179487179487	3.0255323752764824
7274.0	8.666666666666666	3.3968311024337865
7313.0	8.461538461538462	2.9439202887759497
7352.0	6.461538461538462	2.5520228276448687
7391.0	7.717948717948718	3.6514837167011076
7430.0	9.871794871794872	4.175631381707134
7469.0	9.974358974358974	4.302652729749464
7508.0	9.025641025641026	0.800640769025432
7542.0	6.551724137931035	3.0738047859402147
7561.5	0.0	0.0
7586.0	0.0	0.0
7625.0	0.0	0.0
7664.0	0.0	0.0
7703.0	1.5897435897435896	1.775907135479261
7742.0	3.0	0.0
7781.0	3.0	0.0
7820.0	3.6153846153846154	1.8116432546313535
7859.0	0.6153846153846154	0.7844645405527362
7898.0	0.4358974358974359	0.6602252917735247
7937.0	1.435897435897436	1.4411533842457842
7976.0	5.384615384615385	2.2013981571160284
8015.0	5.794871794871795	2.991440781415863
8054.0	4.153846153846154	1.4763086328702337
8093.0	3.6923076923076925	2.2013981571160284
8132.0	1.4871794871794872	1.3867504905630728
8171.0	1.0	0.0
8210.0	0.07692307692307693	0.2773500981126146
8249.0	0.2564102564102564	0.7161148740394329
8288.0	3.4871794871794872	2.019139192062567
8327.0	0.05128205128205128	0.22645540682891915
8366.0	0.0	0.0
8405.0	0.0	0.0
8444.0	0.0	0.0
8483.0	0.0	0.0
8522.0	0.0	0.0
8561.0	0.0	0.0
8600.0	0.23076923076923078	0.4803844614152614
8639.0	1.5128205128205128	1.4322297480788657
8678.0	2.1025641025641026	0.7161148740394329
8717.0	0.15384615384615385	0.5547001962252291
8756.0	0.0	0.0
8795.0	0.0	0.0
8834.0	0.0	0.0
8873.0	36.02564102564103	10.771519903228194
8912.0	5.435897435897436	12.493075004854612
8951.0	1.0	0.9740215340114143
8990.0	1.0	0.0
9029.0	1.0	0.0
9068.0	0.7692307692307693	0.8770580193070292
9107.0	0.0	0.0
9146.0	0.0	0.0
9185.0	0.0	0.0
9224.0	0.0	0.0
9263.0	0.0	0.0
9302.0	0.9487179487179487	0.9740215340114143
9341.0	0.4358974358974359	0.6602252917735247
9380.0	0.0	0.0
9419.0	0.0	0.0
9458.0	0.0	0.0
9497.0	0.0	0.0
9536.0	0.0	0.0
9575.0	0.0	0.0
9614.0	0.0	0.0
9653.0	0.0	0.0
9692.0	0.0	0.0
9731.0	0.0	0.0
9770.0	0.0	0.0
9809.0	0.0	0.0
9848.0	0.0	0.0
9887.0	0.0	0.0
9926.0	0.0	0.0
9965.0	0.0	0.0
10004.0	0.0	0.0
10043.0	0.0	0.0
10082.0	0.0	0.0
10121.0	0.0	0.0
10160.0	0.0	0.0
10199.0	0.0	0.0
10238.0	0.0	0.0
10277.0	0.0	0.0
10316.0	0.0	0.0
10355.0	0.0	0.0
10394.0	0.0	0.0
10433.0	0.0	0.0
10472.0	0.0	0.0
10511.0	0.0	0.0
10550.0	0.0	0.0
10589.0	2.2564102564102564	2.0878156908535677
10628.0	0.0	0.0
10667.0	0.0	0.0
10706.0	0.0	0.0
10745.0	0.0	0.0
10784.0	0.0	0.0
10823.0	0.0	0.0
10862.0	0.0	0.0
10901.0	0.0	0.0
10938.0	0.0	0.0
10957.5	0.0	0.0
10979.0	0.4358974358974359	1.0741723110591492
11018.0	7.0	2.4703368398993897
11057.0	13.538461538461538	3.8263593193825427
11096.0	16.871794871794872	5.970010522689691
11135.0	24.46153846153846	6.2961119463543245
11174.0	34.02564102564103	1.577079416890426
11213.0	32.30769230769231	4.529108136578388
11252.0	33.53846153846154	6.158171556807824
11291.0	31.512820512820515	6.02132960868364
11330.0	29.358974358974358	5.163977794943219
11369.0	33.30769230769231	4.63542657014211
11408.0	32.92307692307692	7.874007874011811
11447.0	31.641025641025642	6.892954411050501
11486.0	29.28205128205128	4.160251471689213
11525.0	30.615384615384617	6.512315748660876
11564.0	29.53846153846154	6.082762530298219
11603.0	26.435897435897434	7.92755661261109
11642.0	30.974358974358974	11.965763125663447
11681.0	40.46153846153846	6.312380996593426
11720.0	51.48717948717949	7.640982619049415
11759.0	53.17948717948718	4.906824133482152
11798.0	41.48717948717949	8.859299040397014
11837.0	33.46153846153846	5.693000650821705
11876.0	28.256410256410255	4.607685886729833
11915.0	33.17948717948718	4.948452231473943
11954.0	34.46153846153846	5.86602560600074
11993.0	34.717948717948715	7.404087575151507
12032.0	30.76923076923077	6.902247868703763
12071.0	34.256410256410255	4.517771177279384
12110.0	34.46153846153846	6.05530070819499
12149.0	38.35897435897436	5.620475388233957
12188.0	42.58974358974359	7.946939420547145
12227.0	40.717948717948715	8.108242087135153
12266.0	42.23076923076923	5.045942772321003
12305.0	40.92307692307692	8.706025028385332
12344.0	32.56410256410256	4.893742734218669
12383.0	34.717948717948715	7.299455546960422
12422.0	35.84615384615385	8.3926096916214
12461.0	28.05128205128205	7.143223433831605
12500.0	29.0	1.3008872711759987
12539.0	29.307692307692307	5.218310955737429
12578.0	31.128205128205128	3.540969011225818
12617.0	35.58974358974359	6.926352501451171
12656.0	34.82051282051282	7.802037866595811
12695.0	47.43589743589744	8.157111102495874
12734.0	46.1025641025641	3.915780041490263
12773.0	33.8974358974359	8.786644877604203
12812.0	29.487179487179485	5.5677643628300215
12851.0	16.487179487179485	7.630908807656479
12890.0	22.205128205128204	3.202563076101746
12929.0	21.487179487179485	4.643716460347524
12968.0	28.615384615384617	6.793662204867577
13007.0	20.897435897435898	7.5396388405648365
13046.0	24.205128205128204	4.4491428157423565
13085.0	28.41025641025641	4.91987075085598
13124.0	32.333333333333336	5.0153610192932465
13163.0	33.76923076923077	7.203987499811184
13202.0	35.0	3.0382181012510086
13241.0	43.23076923076923	7.644337606091025
13280.0	31.615384615384617	6.7368104756342495
13319.0	34.92307692307692	8.45500913584246
13358.0	39.30769230769231	5.808923286082356
13397.0	38.1025641025641	3.210559500724504
13436.0	36.38461538461539	5.8769432138197
13475.0	33.56410256410256	6.381061723408474
13514.0	37.07692307692308	2.823890751137319
13553.0	29.205128205128204	5.382783571197992
13592.0	27.58974358974359	6.158171556807824
13631.0	24.76923076923077	7.369375299690759
13670.0	17.102564102564102	2.0
13709.0	22.76923076923077	6.381061723408474
13748.0	30.512820512820515	7.880518009786164
13787.0	32.94871794871795	8.483770327770483
13826.0	32.02564102564103	9.121684504801083
13865.0	20.384615384615383	4.085622069196768
13904.0	26.53846153846154	5.833150180274891
13943.0	30.76923076923077	7.114449002936534
13982.0	31.435897435897434	5.929067899244044
14021.0	32.8974358974359	7.734372167184156
14060.0	33.12820512820513	3.569816485982135
14099.0	31.025641025641026	2.423178671042422
14138.0	40.02564102564103	3.246299668616783
14177.0	44.69230769230769	8.125616347431198
14216.0	44.35897435897436	6.25115373966463
14255.0	46.1025641025641	3.8630398552276333
14294.0	38.35897435897436	5.565461254411793
14333.0	39.64102564102564	7.76084848652319
14372.0	43.30769230769231	5.505242256948588
14411.0	41.794871794871796	8.477723448650288
14450.0	35.58974358974359	6.776656765919085
14489.0	44.0	3.080126537527224
14528.0	43.8974358974359	9.13011360055144
14567.0	45.76923076923077	8.473185457363222
14606.0	48.1025641025641	3.727926487665231
14645.0	39.51282051282051	6.5983680966176355
14684.0	41.717948717948715	7.785588263926146
14723.0	41.92307692307692	8.866531712873108
14762.0	35.205128205128204	4.585372506748073
14801.0	30.512820512820515	6.0
14840.0	24.153846153846153	3.3435740128621623
14879.0	20.923076923076923	6.352871347585623
14918.0	23.923076923076923	6.957747940983237
14957.0	26.897435897435898	7.647691121324098
14996.0	34.38461538461539	5.2354805328886815
15035.0	34.205128205128204	4.0064051282018385
15074.0	22.94871794871795	8.462587347577847
15113.0	16.794871794871796	5.613628106030938
15152.0	8.333333333333334	3.6338861023879385
15191.0	0.05128205128205128	0.32025630761017426
15213.0	0.0	0.0
